text,section,chapter,token_count,embedding
"PREAMBLE
WE, THE PEOPLE OF INDIA, having solemnly resolved to constitute 
India into a 
1[SOVEREIGN SOCIALIST SECULAR DEMOCRATIC 
REPUBLIC] and to secure to all its citizens:
JUSTICE, social, economic and political;
 
LIBERTY of thought, expression, belief, faith and worship;
EQUALITY of status and of opportunity;
and to promote among them all
FRATERNITY assuring the dignity of the individual and the 2[unity 
and integrity of the Nation];
IN OUR CONSTITUENT ASSEMBLY this twenty-sixth day of 
November, 1949, do HEREBY ADOPT, ENACT AND GIVE TO 
OURSELVES THIS CONSTITUTION.",Preamble,0,117,"[-0.005402156617492437, -0.008247315883636475, -0.023049604147672653, 0.03617449477314949, 0.010056247934699059, -0.01620398834347725, -0.037814803421497345, 0.04635778069496155, -0.008882969617843628, 0.04804046079516411, 0.03294563665986061, 0.021481676027178764, -0.013873669318854809, -0.04646190255880356, -0.01726028136909008, -0.054292868822813034, -0.016535071656107903, 0.03767760470509529, -0.0313803069293499, 0.041378166526556015, -0.04005116969347, -0.0062246015295386314, -0.05937763303518295, -0.00969653856009245, -0.06958145648241043, 0.02510175295174122, -0.04199716076254845, 0.02928052842617035, -0.06298504024744034, 0.008961744606494904, -0.021160194650292397, 0.04768184572458267, 0.02602504938840866, 0.003427874995395541, -1.5659004930057563e-05, -0.07162494957447052, 0.04500493407249451, 0.005606167018413544, 0.0025647336151450872, 0.05889888480305672, -0.025135301053524017, 0.008757548406720161, 0.0066077494993805885, -0.009735618717968464, -0.0266585610806942, 0.049959056079387665, -0.013816071674227715, 0.011134945787489414, -0.007523171603679657, 0.06197000667452812, 0.03572997450828552, -0.03169913962483406, 0.047607503831386566, -0.024630418047308922, -0.05251630023121834, 0.06158370524644852, -0.003071335842832923, -0.007293041329830885, -0.000551361299585551, 0.036659613251686096, 0.03636140376329422, -0.011867502704262733, -0.02383720874786377, -0.01685081608593464, 0.0004345616034697741, -0.04388958960771561, 0.03944941610097885, -0.06020445376634598, 0.03927528113126755, -0.007560802157968283, 0.0614606998860836, -0.051551856100559235, 0.0036276208702474833, 0.046316325664520264, 0.002000941662117839, -0.017279766499996185, 0.025243178009986877, 0.03508271276950836, 0.029244599863886833, 0.060930781066417694, 0.048765890300273895, -0.02024368941783905, -0.03951646387577057, 0.03127019852399826, 0.0127394525334239, 0.009297442622482777, -0.02420627325773239, 0.03395725414156914, -0.0597202368080616, 0.018497560173273087, 0.005102758761495352, 0.004148327279835939, 0.01611502282321453, 0.014889461919665337, 0.06119011715054512, 0.02762136235833168, -0.07580779492855072, -0.03471081703901291, 0.005816417280584574, 0.00562665332108736, -0.0012092937249690294, 0.017875950783491135, -0.009047690778970718, -0.0048111057840287685, 0.002295038430020213, 0.04839440435171127, 0.03169111907482147, 0.03189956024289131, 0.007490657735615969, -0.008159586228430271, 0.0689859688282013, 0.038198716938495636, -0.017010893672704697, 0.03000234067440033, 0.0011102311545982957, 0.029614556580781937, 0.014636825770139694, 0.003941722214221954, 0.01461502630263567, 0.02396184764802456, -0.025670627132058144, -0.05781663954257965, -0.013958570547401905, 0.004342230968177319, 0.028258956968784332, 0.017761027440428734, -0.05353587120771408, 0.017398392781615257, -0.037971433252096176, -0.06056474521756172, -0.03697536885738373, 0.08505804091691971, -0.09225936979055405, 0.0017815330065786839, -0.01057707704603672, -0.07404682040214539, 0.005698053166270256, 0.018765820190310478, -1.790729038475547e-05, -0.07252528518438339, -0.026852061972022057, -0.03448115289211273, 0.032470881938934326, 0.004108349326997995, 0.023839233443140984, 0.002390898996964097, 0.08985734730958939, -0.03951675072312355, 0.0004508347774390131, 0.07115715742111206, 0.043020088225603104, -0.026326918974518776, 0.004310148768126965, 0.026180032640695572, 0.005105879623442888, 0.0853901132941246, 0.051935140043497086, 0.03322296962141991, 0.0455617718398571, -0.03726993128657341, 0.0601939782500267, 0.009387435391545296, 0.026350826025009155, -0.025261959061026573, -0.028642011806368828, 0.019139066338539124, -0.012947462499141693, 0.031029360368847847, -0.03133336454629898, -0.08352257311344147, -0.0014405028196051717, -0.023809440433979034, 0.016856156289577484, 0.023085633292794228, -0.04920739680528641, 0.026476284489035606, 0.010623899288475513, 0.033792395144701004, -0.06240878999233246, -0.01357373408973217, -0.0019255788065493107, -0.006072666961699724, -0.0005273068672977388, 0.0011221871245652437, 0.011158331297338009, 0.010638495907187462, 0.0051733264699578285, -0.04285755008459091, 0.014228478074073792, -0.0022362121380865574, -0.02637515403330326, -0.005437961779534817, -0.04999193921685219, -0.03156217187643051, -0.004338223487138748, 0.03370318561792374, 0.06733595579862595, -0.03734700381755829, 0.039910946041345596, -0.021578455343842506, 0.04347657039761543, -0.0025255971122533083, 0.0010427392553538084, -0.0659310594201088, -0.011196989566087723, -0.015874188393354416, 0.0014785712119191885, -0.013269065879285336, 0.050707023590803146, 0.023803066462278366, 0.06370360404253006, -0.0011115098604932427, -0.04820850491523743, 0.025241121649742126, -0.03561600670218468, -0.027319112792611122, 0.02233618125319481, 0.0009711665916256607, -0.044867489486932755, 0.0024549944791942835, -0.058196570724248886, 0.0709153413772583, -0.01507718674838543, -0.0022221114486455917, -0.007947003468871117, 0.010715111158788204, -0.0035662371665239334, -0.017944248393177986, -0.006123970728367567, 0.02356521226465702, 0.018258437514305115, 0.043080151081085205, 0.010030122473835945, 0.013927667401731014, -0.01317844819277525, -0.007059629540890455, 0.02313970774412155, 0.035359546542167664, -0.05322990193963051, -0.10143343359231949, 0.0349595732986927, 0.01017351821064949, -0.011320947669446468, -0.01945151761174202, 0.018620233982801437, 0.07649073004722595, -0.0373043566942215, -0.015865514054894447, -0.003426739014685154, 0.026814110577106476, -0.040204234421253204, -0.015147523954510689, -0.06012394651770592, -0.03776504844427109, -0.03727983683347702, 0.05662877485156059, 0.01950857974588871, 0.08623560518026352, -0.009797540493309498, 0.005218037404119968, -0.02537393569946289, -0.07103139162063599, 0.017151040956377983, 0.024601032957434654, 0.0025384973268955946, -0.05004982277750969, 0.016226433217525482, -0.04176424443721771, 0.010926302522420883, 0.008141611702740192, 0.01934271864593029, -0.005158430431038141, -0.00032190035562962294, 0.006694820709526539, 0.03538389876484871, 0.027392853051424026, 0.03368789702653885, 0.015558764338493347, -0.06637149304151535, 0.027622373774647713, -0.0033897822722792625, 0.03600206971168518, 0.06049789488315582, 0.05071992054581642, -0.07672657072544098, -0.05778995156288147, 0.013371000066399574, -0.02044644020497799, 0.017806746065616608, 0.001299976953305304, -0.012427756562829018, -0.02633802592754364, -0.0799470990896225, -0.03823218122124672, -0.0017933534691110253, -0.029908504337072372, 0.007345033809542656, 0.06420338153839111, 0.03308578580617905, 0.010167372412979603, 0.0077782878652215, 0.013596552424132824, 0.02414284273982048, 0.020274214446544647, -0.001898178132250905, 0.02648533321917057, 0.02748802863061428, 0.021448366343975067, 0.014871845953166485, -0.026240963488817215, -0.01789088360965252, 0.026514632627367973, -0.014331151731312275, -0.0020506682340055704, -0.02760615013539791, 0.05758137255907059, -0.014567838050425053, -0.012577670626342297, -0.04332565888762474, 0.07492119073867798, -0.005416641477495432, 0.015246875584125519, -0.01887383870780468, 0.009494336321949959, 0.01507228147238493, -0.04173411801457405, 0.019385268911719322, -0.010589033365249634, 0.034398894757032394, -0.03437001630663872, 0.04974764585494995, -0.006837092339992523, 0.016703912988305092, 0.0077095781452953815, 0.014135275967419147, 0.03167181834578514, -0.07952737808227539, -0.01624974235892296, 0.0009593779686838388, 0.007593502756208181, -0.011151788756251335, -0.005516347009688616, -0.0067870132625103, -0.01806860975921154, -0.022879309952259064, 0.028197405859827995, -0.007824994623661041, 0.045946069061756134, 0.011709717102348804, -0.002369534457102418, -0.028073545545339584, 0.029606712982058525, 0.010208683088421822, -0.013010895811021328, 0.02234642580151558, -0.06657067686319351, 0.01645045541226864, 0.025410151109099388, 0.03862624242901802, 0.0003616871254052967, 0.027703840285539627, 0.0006061302847228944, 0.0903807282447815, 0.05681223049759865, 0.0692434310913086, 0.0200588908046484, 0.05522456020116806, 0.011139671318233013, -0.007919780910015106, -0.028874220326542854, 0.054076023399829865, 0.061058398336172104, -0.04999193176627159, 0.0300676841288805, -0.01183239184319973, 0.01887502521276474, 0.028477929532527924, -0.030376160517334938, -0.060868486762046814, -0.010206008329987526, -0.03082161210477352, 0.004246755503118038, 0.0768016055226326, -0.02057354710996151, -0.05256238207221031, 0.011820863001048565, 0.04083583876490593, -0.017891375347971916, 0.09820849448442459, -0.005123902577906847, -0.015530087053775787, -0.05060819536447525, 0.019834740087389946, 0.0012660168576985598, 0.01726972497999668, 0.019959136843681335, 0.00955940131098032, 0.008549750782549381, -0.028368305414915085, 0.02053174562752247, -0.009150330908596516, -0.005401384551078081, -0.019072651863098145, -0.016320381313562393, 0.03552570566534996, -0.006429531145840883, 0.02111799083650112, -0.04506390541791916, 0.02526257373392582, 0.06505560874938965, 0.04790191352367401, -0.08368176221847534, -0.06524927169084549, 0.021044259890913963, 0.036295730620622635, -0.051465485244989395, -0.017011277377605438, -0.016437305137515068, -0.0053641595877707005, -0.007470283191651106, 0.014035394415259361, 0.028863435611128807, -0.047954291105270386, -0.011056476272642612, -0.01802377961575985, 0.03184792399406433, -0.008947129361331463, -0.018494434654712677, 0.01835240051150322, -0.016170740127563477, 0.0070458753034472466, 0.013557367026805878, -0.04115679860115051, -0.020581400021910667, -0.050403840839862823, -0.022841546684503555, 0.02387024462223053, -0.03297806531190872, -0.006153941620141268, 0.022310107946395874, -0.09462602436542511, 0.055956628173589706, 0.024428777396678925, 0.018675368279218674, -0.0050578550435602665, 0.02615293115377426, -0.0061339824460446835, -0.018371060490608215, -0.039239030331373215, -0.031357891857624054, -0.030305782333016396, -0.10077030211687088, -0.06966292858123779, 0.01750682294368744, 0.017570676282048225, -0.029860125854611397, 0.009595456533133984, -0.009835060685873032, -0.003436471801251173, 0.043748632073402405, 0.046408068388700485, 0.15744540095329285, -0.01398130226880312, -0.040486954152584076, 0.03549328073859215, 0.07008695602416992, -0.025394076481461525, 0.02401423268020153, -0.05855822563171387, -0.05954953655600548, -0.0221912432461977, -0.006503944285213947, -0.017779119312763214, 0.002172664040699601, -0.04430124908685684, -0.04081930220127106, -0.025450769811868668, -0.05371776968240738, -0.025962546467781067, 0.0742393434047699, 0.05634058639407158, 0.00028768976335413754, 0.004493215586990118, 0.035989176481962204, 0.01815757341682911, -0.017212964594364166, 0.0011300488840788603, 0.028898140415549278, -0.01766267605125904, -0.022259093821048737, 0.02289016731083393, -0.05919935926795006, -0.023541999980807304, -0.019694488495588303, -0.015177582390606403, 0.02893429808318615, -0.004927761387079954, 0.03532690554857254, 0.029947374016046524, 0.07258541882038116, 0.02111544832587242, 0.01804358698427677, -9.18797668418847e-05, 0.1016828715801239, -0.05488293990492821, -0.0009665562538430095, -0.015425152145326138, 0.07831314206123352, -0.015733471140265465, 0.012838090769946575, 0.05824260413646698, -0.022336777299642563, 0.021023770794272423, -0.09139758348464966, -0.028357096016407013, 0.05872397497296333, -0.08150722831487656, -0.05091896280646324, 0.011320935562252998, -0.07197557389736176, -0.019590215757489204, 0.027067169547080994, -0.0013859199825674295, -0.032443054020404816, 0.01519071776419878, 0.03793058544397354, -0.017118634656071663, -0.029162948951125145, 0.00993339903652668, 0.02929604984819889, -0.05403228849172592, -0.024926738813519478, 0.0382864736020565, -0.03160429000854492, -0.059892233461141586, -0.023693518713116646, 0.01778521202504635, -0.05611129477620125, -0.028955558314919472, -0.02422022633254528, -0.023448286578059196, 0.05250469595193863, 0.0613325797021389, -0.008037176914513111, 0.0782766044139862, -0.016845904290676117, -0.011162481270730495, -0.01697736792266369, -0.010757255367934704, 0.008409465663135052, 0.02583538368344307, 0.01392059400677681, -0.050019681453704834, -0.000833089230582118, 0.04579426348209381, -0.050891902297735214, -0.03523198142647743, 0.020164648070931435, -0.006436709314584732, 0.029526306316256523, 0.002104082377627492, -0.06179790198802948, -0.0016573526663705707, 0.04028831422328949, 0.004471474327147007, -0.008137128315865993, -0.0450616180896759, 0.01690753363072872, 0.01745740696787834, 0.006336876191198826, -0.01601581834256649, -0.044503744691610336, -0.0198622178286314, -0.016985556110739708, -0.010041296482086182, 0.035516612231731415, 0.04465539753437042, -0.006330282427370548, -0.03755303844809532, 0.05360126867890358, 0.038627076894044876, -0.002091512316837907, -0.004541134461760521, -0.05310112237930298, -0.015753647312521935, -0.0010155385825783014, -0.02623189426958561, -0.06293865293264389, 0.014661180786788464, 0.008426523767411709, 0.022756624966859818, 0.06948573887348175, -0.009321266785264015, 0.022195274010300636, -0.02333545871078968, 0.03625820204615593, -0.040360353887081146, 0.016405655071139336, -0.0008914598147384822, -0.1000693216919899, -0.03928510472178459, -0.024516142904758453, 0.054822925478219986, 0.058969903737306595, 0.048642393201589584, -0.07670804113149643, -0.029386939480900764, -0.022631006315350533, 0.04521781951189041, -0.006885191425681114, -0.028454026207327843, 0.027317054569721222, 0.018121812492609024, 0.009221016429364681, -0.003016542410477996, -0.011321459896862507, 0.0027494989335536957, 0.020192191004753113, -0.009161869995296001, 0.019108233973383904, -0.02049771510064602, -0.03795237094163895, -0.029300877824425697, 0.0063238367438316345, 0.026725545525550842, 0.06787943840026855, 0.06303950399160385, 0.0075008803978562355, 0.014341825619339943, 0.08060920238494873, 0.006082104053348303, -0.03553939610719681, 0.015566625632345676, 0.04060293361544609, 0.041886888444423676, 0.01695917919278145, 0.03119724988937378, 0.003927908837795258, 0.031001130118966103, 0.019014395773410797, 0.03529799357056618, 0.009551320225000381, -0.025785740464925766, 0.04748665168881416, -0.008810808882117271, -0.001122119720093906, 0.0027881546411663294, -0.007012263871729374, 0.052905913442373276, -0.030674710869789124, 0.019467903301119804, 0.02647578716278076, 0.0007038231706246734, 0.0062903836369514465, -0.0012032443191856146, -0.020253557711839676, -0.020792312920093536, -0.013862921856343746, -0.020213721320033073, 0.0269771758466959, 0.023684944957494736, 0.004324609879404306, -0.04208683595061302, -0.052854325622320175, 0.014000383205711842, -0.041663993149995804, 0.037624623626470566, -0.024617914110422134, 0.061433933675289154, 0.021371711045503616, 0.027653593569993973, 0.04060142859816551, -0.004170706961303949, -0.03946740925312042, 0.034246690571308136, 0.00856688804924488, -0.026871956884860992, 0.06832586973905563, 0.018838850781321526, 0.010404989123344421, 0.03507881239056587, 0.027935490012168884, -0.029780497774481773, -0.016163822263479233, 0.039012610912323, -0.028600046411156654, 0.004848445765674114, 0.009227166883647442, 0.026781687512993813, 0.019123902544379234, -0.0017649437068030238, -0.003426097799092531, -0.03707427531480789, -0.09509029239416122, -0.024916529655456543, -0.03307374194264412, 0.024522999301552773, 0.05972876772284508, -0.00805287528783083, 0.02358156628906727, -0.01961313933134079, -0.013557316735386848, -0.014882231131196022, -0.026357045397162437, 0.013257050886750221, 0.02439783699810505, 0.08009785413742065, -0.005765943322330713, 0.0514097698032856, 0.04580598324537277, -0.007482992950826883, 0.00725863641127944, 0.024588214233517647, 0.01818121410906315, 0.04147005453705788, 0.023434044793248177, -0.04717864468693733, -0.013721619732677937, 0.06557521969079971, 0.0897391140460968, -0.012125849723815918, -0.02253917045891285, 0.02641458995640278, -0.03021795116364956, 0.02394508384168148, 0.02311241813004017, 0.06284523010253906, 0.0054426658898591995, 0.08169668912887573, -0.05951586738228798, 0.02898358553647995, 0.0232851505279541, -0.03369947895407677, 0.02147139608860016, -0.00901535153388977, -0.02851048856973648, 0.004680079407989979, -0.08437793701887131, 0.01700744405388832, -0.00563341099768877, 0.030893882736563683, 0.001786295440979302, -0.02015218697488308, 0.042431287467479706, 0.018275195732712746, -0.0008282095659524202, -0.018815428018569946, 0.007032778579741716, 0.03535069152712822, -0.02997324988245964, 0.023421667516231537, 0.02688346616923809, 0.030421940609812737, -0.0009379147668369114, -0.05219424515962601, -0.07791024446487427, 0.054364003241062164, 0.00120143115054816, -0.054353050887584686, 0.028683001175522804, -0.013869797810912132, 0.04591430723667145, -0.0010266400640830398, -0.002304999390617013, -0.011306041851639748, -0.04815984144806862, -0.042897481471300125, -0.008891569450497627]"
